,PTR40-0913,PTC70-0617,TTH47-20171120,TTY70-20170706,TTR83-1202,NTH71-0913,PTS52-0729,PD10_ZZM_TTC33-20170512,TTC1-20171208,TTC92-0729,TTR156-0913,TTR168-0913,TTR47-0617,TTR102-0913,NTC34-1010,PTH38-20171219,TTY31-0913,PTC20-20171120,TTY21-20170706,NTH11-20171219,TTY65-1011,TTH23-0616P,TTH102-20171120,TTC160-0617,PTR53-0616A,PTH23-0729,TTC21-20170706,PTR62-1011,TTC176-0617,TTY21-0616A,NTH-30-0617,TTR43-1010,NTC55-1202,PD10_ZZM_TTH4-0616A,PTR57-1010,NTS33-0729,TTR12-0617,TTH80-0913,TTR61-0617,PTR45-1011,PTC19-1010,TTC70-1202,PD10_ZZM_LNTC34-0512,TTC150-0616A,NTC15-0913,TTC267-1011,PTH66-0729,PD10_ZZM_TTC9-20170512,NTC81-0729,TTY42-20171120,PTC40-20171120,NTS-49-0617,NTC5-1010,TTR133-0616A,TTY91-1202,NTY56-1202,TTH149-0913,PTY2-20171120,PTH81-0913,TTR108-1010,TTC51-0913,PD10_ZZM_PTC68-20171208,NTH94-0729,PTC78-0913,PTS74-0729,TTH96-20171120,TTS56-0617,PTR108-0617,PTH6-20171120,PTC91-20171120,TTC145-0729,PTR56-0913,PTS25-0729,TTR20-0617,TTC30-20171219,PTC31-1010,TTR78-0617,PTC49-0913,TTC157-20171120,TTR48-1010
TP73,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738,-0.0822195557747738
DDX43,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509,-0.10711450628509
CNOT4,-0.166929251998318,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,3.26014752259687,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,0.400741144808011,-0.407699509608173,4.68006427368328,-0.407699509608173,-0.395250687854772,0.910417841842063,1.0430058941078,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.388606634404432,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.389560643750032,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,0.057838035142241,-0.407699509608173,-0.407699509608173,-0.380399485214795,2.44449276928451,-0.407699509608173,1.50369567241709,2.21061325685211,-0.391326122637081,-0.407699509608173,-0.407699509608173,-0.407699509608173,0.901797925028641,0.0522529821535655,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.216900848279808,-0.407699509608173,-0.407699509608173,2.64813123169131,-0.407699509608173,1.26787287884411,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,2.20400240521893,-0.407699509608173,-0.358575737098317,-0.407699509608173,-0.407699509608173,-0.407699509608173,-0.407699509608173,3.41395361745555,-0.386446398224522,-0.407699509608173,-0.407699509608173
YTHDC1,-0.473132276383216,-0.51697063458235,0.672624738238958,-0.51697063458235,-0.51697063458235,-0.51697063458235,-0.51697063458235,-0.422387313476936,-0.181443834058583,1.84926662263184,-0.51697063458235,0.124426232886944,-0.51697063458235,-0.264502238065035,-0.51697063458235,0.151263121946743,0.576748172370069,-0.51697063458235,-0.51697063458235,-0.51697063458235,-0.51697063458235,-0.224257166516893,-0.33400761105131,-0.51697063458235,2.03008273953711,-0.51697063458235,-0.51697063458235,-0.51697063458235,-0.448456036432023,2.40294698871458,-0.51697063458235,-0.346239973446414,-0.51697063458235,-0.500930280259578,-0.51697063458235,2.47118341325698,0.364313805740775,2.50398812497824,-0.51697063458235,-0.51697063458235,0.0107433039754071,0.955364458758916,-0.51697063458235,-0.484854070047219,-0.505637066109237,-0.51697063458235,-0.51697063458235,-0.359315128362596,-0.51697063458235,-0.173660176873589,-0.203090467711798,-0.51697063458235,-0.51697063458235,-0.198125622589877,-0.51697063458235,0.651553636476094,-0.51697063458235,1.03365735887179,0.405380408943852,-0.279901258384477,-8.40590958009143e-05,-0.51697063458235,-0.51697063458235,0.620271982835706,0.900719133032032,-0.443529699598328,-0.51697063458235,4.04318452782122,-0.51697063458235,-0.51697063458235,-0.51697063458235,0.145781281587429,-0.51697063458235,0.0087142228156614,-0.51697063458235,-0.51697063458235,-0.312687943443618,3.63623879002835,-0.287179404309319,-0.172152566124669
PPIE,1.52024237365689,-0.49758324973272,-0.49758324973272,-0.395585005945853,1.91362314296645,0.0654129189341729,-0.49758324973272,-0.49758324973272,2.83892574456324,-0.49758324973272,-0.47809050856705,-0.478168981386453,-0.49758324973272,-0.49758324973272,-0.477338615506728,-0.49758324973272,3.00922091149671,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.49758324973272,2.28298430734202,-0.49758324973272,-0.49758324973272,-0.4708834881668,0.546717172091825,-0.451197736632255,-0.49758324973272,1.70258447079,1.6890028443018,-0.49758324973272,2.17532967822654,-0.49758324973272,-0.49758324973272,1.38218645970973,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.447269738490986,-0.479729746199446,-0.49758324973272,-0.49758324973272,-0.49758324973272,3.56559348256094,-0.49758324973272,2.77748105748165,-0.49758324973272,-0.49758324973272,1.10894378306212,-0.49758324973272,0.967848687998036,2.47932751943442,1.55673172792074,-0.445283740790544,1.58606066134885,-0.49758324973272,-0.49758324973272,-0.49758324973272,-0.49758324973272,2.98885156025794,-0.468283937597087,3.07555806940994,-0.49758324973272,-0.49758324973272,1.67878887172945,-0.199497050633875,-0.361864691231396,-0.49758324973272,0.163910248986749,-0.49758324973272,-0.469182928745908,1.89596039103144,-0.463104619342594,1.7158275756426,2.02924064303353
DDHD2,-0.354777885379257,1.20666665905704,-0.411792828123217,-0.411792828123217,1.93787131188753,2.55964837307505,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,0.810147102566835,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,3.05799864860387,-0.411792828123217,-0.396285159822996,0.515783196387882,2.55295273646841,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.372105580901611,-0.411792828123217,2.24216743867008,-0.411792828123217,-0.411792828123217,3.04636254073933,3.23798325130229,-0.411792828123217,-0.411792828123217,-0.411792828123217,1.78837284219684,-0.411792828123217,-0.411792828123217,2.96889946564466,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.196162621729913,-0.405128188311181,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,3.31051110733356,-0.411792828123217,2.73182661505169,-0.411792828123217,1.50404615872754,-0.411792828123217,-0.337768557966314,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.399483333317791,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.391706100758766,-0.411792828123217,-0.411792828123217,-0.411792828123217,1.94280114212521,-0.411792828123217,-0.411792828123217,-0.411792828123217,-0.384106690996221
CHERP,3.50300790500263,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,0.499155443914341,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.257925564612805,-0.307895674229773,-0.278554690366915,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,2.17794904896457,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,2.22312869540094,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,1.70483047104761,-0.307895674229773,1.40505695575948,-0.307895674229773,-0.307895674229773,1.61592358757388,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,1.4280500199519,-0.307895674229773,-0.307895674229773,2.31191294439451,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.217791959859025,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,-0.307895674229773,2.32239627975051,-0.307895674229773,2.67642481237955,-0.307895674229773,-0.307895674229773,-0.307895674229773,4.94992592726667,-0.307895674229773,-0.307895674229773
RBM22,-0.475645006630181,-0.475645006630181,-0.475645006630181,1.42659367219546,-0.475645006630181,-0.475645006630181,2.67270933537857,-0.227274125589792,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.458251294615458,1.87183894367795,-0.46367681810229,2.30458082873127,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,1.0466489459147,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.449412791730126,-0.475645006630181,-0.26101779225478,-0.475645006630181,2.19866965195722,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,0.815809723960417,-0.475645006630181,-0.432204137999774,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.458104140572354,-0.475645006630181,2.5789516317202,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,2.65846813431566,-0.475645006630181,-0.418089903309033,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.449722953738771,1.53620674630686,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.463495793120028,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.475645006630181,0.160129753516301,-0.475645006630181,2.18143637659319,-0.475645006630181,-0.387075329846174,-0.475645006630181,-0.475645006630181,-0.475645006630181,-0.467100950255072,-0.475645006630181,-0.475645006630181
KHSRP,0.452426417643789,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.0567674890992757,-0.240572746645423,7.19721654037071,-0.240572746645423,-0.240572746645423,-0.189218510595886,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,2.25060457844403,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,4.71095514513999,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,5.53749362479264,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,0.715477286060096,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,-0.240572746645423,0.409230548238563,-0.240572746645423,-0.181098021875812
FUS,-0.485160946295992,-0.910248802402826,-0.889290196334674,-0.910248802402826,0.218723902782186,1.00397076493022,0.868688718327764,-0.910248802402826,-0.910248802402826,-0.910248802402826,-0.0722824777607942,-0.195904759456738,-0.910248802402826,0.889919991111216,0.130824641374056,2.01712876344572,1.03830084463194,1.17474605537988,-0.23785508505181,1.29476391360471,0.673421174521167,0.160347161811942,1.56730020492384,-0.910248802402826,-0.845393651276955,-0.910248802402826,0.650119293806493,-0.890690634368934,-0.910248802402826,-0.876270384381475,-0.910248802402826,0.243150272885771,-0.740956388399462,0.841082715311805,0.79747991741098,-0.725292797364366,-0.910248802402826,-0.848502296309367,-0.910248802402826,-0.896390564740948,-0.910248802402826,-0.667757448960959,-0.910248802402826,1.51574033783149,-0.809848240576714,1.41471311536254,0.785632416551339,1.73116837550688,-0.910248802402826,-0.889653321983978,-0.89387483095835,-0.910248802402826,-0.902467175111389,2.11075979195528,1.0254218258479,-0.895258967082854,-0.855776556624727,1.42536600507435,-0.599379145717249,-0.910248802402826,1.2235162797966,1.38984133533492,-0.910248802402826,1.51896523828225,1.25117899722401,-0.668723754817697,-0.910248802402826,-0.577997058184626,1.84918950762664,0.26438182800599,-0.910248802402826,-0.804072420533541,-0.910248802402826,0.670495999795073,2.07178562749241,1.22435757569446,1.04341892358336,-0.903878540077967,1.03420592032077,0.856154882661587
RBM41,-0.250801894679494,-0.2853981214416,-0.256837574423873,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.256423134897414,-0.2853981214416,1.88479649675258,-0.2853981214416,-0.2853981214416,3.74793117560497,2.99121453884306,1.96185236314136,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.266023308163334,1.64854106842796,-0.126258427476114,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,1.1257605400051,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.242650867856032,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,2.20518921300166,-0.2853981214416,-0.2853981214416,-0.247771775879553,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,4.09072174830812,-0.248642474367296,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,-0.2853981214416,3.2278084300749,-0.239574686213014,-0.259517168754313,-0.2853981214416,-0.2853981214416
PCBP4,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.163178530564318,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.124195271713171,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,0.147226184904376,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,1.59690216550628,-0.106957884849421,-0.205110130451926,2.88441724710287,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,5.31976403394893,-0.205110130451926,0.681868871375497,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.136226928750435,-0.205110130451926,3.31261782017635,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,1.74483762770459,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926,-0.205110130451926
PABPC4,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,0.486052276318877,2.44012072272499,-0.21059130201823,4.46666225684587,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.223872342588278,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.207612644087591,-0.256129369428148,-0.256129369428148,5.01892617641237,-0.256129369428148,0.0371971510266298,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.014120161836017,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.224288055118663,-0.256129369428148,-0.24356321360289,-0.256129369428148,-0.256129369428148,-0.111732013958917,-0.256129369428148,-0.256129369428148,0.658731019891011,-0.256129369428148,-0.233783048036755,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.197221234363124,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,4.64668681543449,-0.256129369428148,-0.256129369428148,0.449403659031872,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.256129369428148,-0.238617867346748
TNRC6A,-0.319492840606797,-0.29399763380125,-0.337828534077518,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,5.17992236313197,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.303272094262328,-0.350788994015854,-0.318032784813361,-0.329105245401974,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.267112511080053,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,3.91928822363437,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.340772862520093,-0.350788994015854,-0.350788994015854,-0.350788994015854,5.8443428142276,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.155166949061921,-0.320715561347359,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,3.46551618413321,-0.350788994015854,-0.350788994015854,-0.3167517595212,3.91255918564269,-0.113993876322292,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.31123212892512,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.350788994015854,4.03216618213681,2.04905314597357,-0.0873015303685084,2.0479271399157,-0.350788994015854,-0.350788994015854,-0.350788994015854,-0.315774198350334,-0.350788994015854,-0.350788994015854
RBM27,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,7.53328912555098,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.14868208512958,-0.0174055001836728,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.155163811125691,-0.216944040610594,0.984990946409344,-0.216944040610594,5.41101722167345,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.176453681588275,-0.216944040610594,-0.111170203364173,1.18674096776776,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,8.15977342368492,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.150220506395324,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.17550372157981,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.14765390858918,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,0.12602716277901,-0.216944040610594,-0.216944040610594,-0.0489286257773961,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594,-0.216944040610594
HNRNPC,0.292647044048355,-1.78701796702126,-1.78080796117175,0.340495704919424,0.816132533917178,0.906839845513695,0.689360196397492,-0.0439598339645561,-1.78701796702126,-1.78701796702126,-1.74968290718735,0.543324560689125,1.10461565444592,-1.08184677165431,-0.178142579850809,0.457558453844876,-0.193391657001504,1.11168811019906,0.577906558457266,0.821762899263722,0.0434321101022618,0.885650426313459,-0.302798044505328,0.665105696139225,0.0092142423962984,-1.78701796702126,-1.75881891789474,0.733414279736889,1.42432876371923,-0.524401776141419,-1.78701796702126,1.05460008887048,1.1502461668577,0.175758517352378,-1.63518665853047,0.37126939192756,0.390853482455524,-1.70636201666683,-0.960169074254474,0.637751287297801,0.327105808807969,-0.129023312645764,-1.74756670957949,-1.75981751645687,-0.884963342263875,0.724585293388337,0.763242545511439,-1.76622033906317,1.12541149679795,-0.0123441808572428,0.229811048586013,0.709897661308039,-0.392168710477551,1.51706809785335,-0.0921969758152406,1.03639473081239,0.819473031914568,1.24768176358858,-1.73671342473241,0.0748211444248382,0.879613996783728,0.812429390169761,-1.78701796702126,-0.108587613043261,0.264033605520275,0.749426474297445,-1.26467604669855,-0.541292025667555,-1.75666906853015,-1.77425512132095,-0.0547887915898343,-1.71736000286312,-1.77582765906031,0.692497943487424,-1.78701796702126,0.884413022423623,-1.74770346016556,-0.488232822983626,0.0132848392201756,0.64937981256987
HNRNPH3,-0.291540693648785,-0.673255941228813,-0.673255941228813,-0.652199724994688,-0.673255941228813,-0.673255941228813,-0.673255941228813,1.1740580450057,-0.673255941228813,0.0595544409572636,-0.673255941228813,0.272793408093029,-0.673255941228813,1.13519048289574,1.15761454252753,-0.673255941228813,-0.666778340800407,-0.673255941228813,1.51909113676607,2.18593827861167,0.0985406918255328,-0.673255941228813,0.515373748715395,-0.673255941228813,-0.662813163006837,-0.673255941228813,-0.673255941228813,-0.673255941228813,-0.673255941228813,-0.582106897676202,1.77444011251737,0.969420398450393,-0.673255941228813,1.04868345966346,-0.626022722102302,-0.673255941228813,-0.673255941228813,-0.673255941228813,0.0783872228210988,1.60682865187239,-0.664262545988816,-0.655278020130488,-0.673255941228813,-0.673255941228813,1.5859361663626,-0.657172579252326,-0.673255941228813,-0.660253818894358,-0.673255941228813,-0.673255941228813,-0.673255941228813,-0.673255941228813,-0.673255941228813,-0.377329700614104,-0.673255941228813,-0.673255941228813,-0.642965667373016,-0.673255941228813,-0.631185375222364,0.677573657167714,-0.673255941228813,-0.673255941228813,-0.673255941228813,1.02298705443504,-0.673255941228813,1.49906084013277,-0.673255941228813,-0.673255941228813,-0.660541050369059,-0.673255941228813,-0.673255941228813,1.02160716455664,1.7337793211856,-0.673255941228813,-0.673255941228813,2.04898992163375,2.40025338879175,-0.645520776502057,-0.673255941228813,0.414687929975075
SETD1A,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,8.01912762999325,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,3.79408533555402,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,10.0,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,3.90260321512761,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.144197716443085,8.35167798811109,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,0.386233976851345,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,2.00938064829235,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301,-0.168451817196301
